SITE_IDENTIFIER,schedule,IP_UTM,IP_NRTH,IP_EAST,BC_ALBERS_X,BC_ALBERS_Y,Longitude,Latitude,TSA,TSA_DESC,TFL,FIZ,BEC_ZONE,BEC_SBZ,BEC_VAR,owner,SAMPLE_ESTABLISHMENT_TYPE,TOTAL_PERIOD,MGMT_UNIT,OWN_SCHED_DESCRIP,GRID_BASE,GRID_SIZE,SITE_STATUS_CODE
4045380,C,10,6101415,473715,1164924.06717787,1120811.76175383,-123.411508658713,55.0588266408254,16,MacKenzie TSA,,I,ESSF,mv,3,62,PSP_G,10,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045381,C,10,6101484,473774,1164979.94320606,1120883.41274609,-123.410591347779,55.0594497999079,16,MacKenzie TSA,,I,ESSF,mv,3,62,PSP_G,29,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045382,C,10,6101549,473815,1165018.04699218,1120950.29225064,-123.409955443385,55.0600360592376,16,MacKenzie TSA,,I,ESSF,mv,3,62,PSP_G,10,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045383,C,10,6101569,473816,1165018.19301269,1120970.3783739,-123.409941624218,55.060215833983,16,MacKenzie TSA,,I,ESSF,mv,3,62,PSP_G,10,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045384,C,10,6097890,476827,1168176.04286771,1117410.88030441,-123.362503289294,55.0273052661235,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045385,C,10,6098375,478036,1169360.54389791,1117948.15449743,-123.343628158678,55.0317184372764,16,MacKenzie TSA,,I,ESSF,mv,3,62,PSP_G,13,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045386,B,10,6099462,498404,1189617.25648674,1119899.40765447,-123.024975844513,55.0419690837015,16,MacKenzie TSA,,I,SBS,mk,1,79,PSP_G,50,TSA16_MacKenzie,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4045387,B,10,6099180,498337,1189562.45499335,1119613.95450561,-123.026022686441,55.0394347105554,16,MacKenzie TSA,,I,SBS,mk,1,79,PSP_G,30,TSA16_MacKenzie,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4045388,B,10,6098991,498303,1189536.59582764,1119423.10105594,-123.026553596365,55.0377361730315,16,MacKenzie TSA,,I,SBS,mk,1,79,PSP_G,42,TSA16_MacKenzie,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4045389,B,10,6098813,498289,1189530.20536533,1119244.11726326,-123.026771593066,55.0361365519786,16,MacKenzie TSA,,I,SBS,mk,1,79,PSP_G,30,TSA16_MacKenzie,Crown Tenure - Community Forest Agreement/Schedule B,,,A
4045390,C,10,6071756,517408,1209737.46750954,1092934.63609185,-122.729259992973,54.7926884475431,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,10,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,IA
4045391,C,10,6072308,511220,1203545.9690491,1093226.61755622,-122.825477604383,54.7978256417549,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045392,C,10,6072442,511830,1204148.30928519,1093386.67610387,-122.81598389319,54.7990158411819,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045393,C,10,6072896,513318,1205612.22379557,1093904.52030675,-122.792817287579,54.8030584834453,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,IA
4045394,C,10,6051395,527017,1220180.40803597,1072933.56762412,-122.581705321165,54.6092863325888,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,10,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045395,C,10,6050493,527627,1220826.7539309,1072055.28284382,-122.572346166123,54.6011472804842,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,30,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045396,C,10,6060136,524957,1217755.71797499,1081607.22479708,-122.612852898957,54.6879454093794,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045397,C,10,6060292,524655,1217448.06820934,1081750.83210528,-122.617524394911,54.6893622062712,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045398,C,10,6040378,510391,1204076.44515997,1061189.94759487,-122.839507062192,54.5108917524723,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,10,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045399,C,10,6037992,511164,1204948.33995131,1058831.22952134,-122.827658086775,54.4894320355615,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,28,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045401,C,10,6049400,527380,1220626.99516578,1070949.41348075,-122.576271487918,54.5913381781085,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,30,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045402,C,10,6048363,518968,1212286.32903042,1069555.08104446,-122.706518936596,54.5824044230311,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045403,C,10,6048574,519077,1212386.00991991,1069771.15615612,-122.70481875949,54.5842965629456,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045404,C,10,6046443,519702,1213099.53665909,1067661.75434349,-122.695291084681,54.5651214495387,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045405,C,10,6046207,518625,1212036.05572252,1067379.75917092,-122.711962555221,54.5630413216034,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045406,C,10,6046095,518902,1212316.91726852,1067279.20136644,-122.707685984348,54.5620245101978,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045407,C,10,6045552,518862,1212300.1210378,1066733.2930656,-122.708339389875,54.5571460827946,24,Prince George TSA,,I,SBS,mk,1,62,PSP_G,0,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045409,C,10,6042393,529484,1223021.90274967,1064015.48185691,-122.544413907599,54.5282493675577,24,Prince George TSA,,I,SBS,wk,1,62,PSP_G,10,TSA24_PrinceGeorge,Crown - Forest Management Unit,,,A
4045417,C,10,6189087,429636,1117244.98127504,1206789.49193387,-124.123662394538,55.8421902801544,16,MacKenzie TSA,,I,SBS,wk,2,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045418,C,10,6199057,426844,1114034.90415048,1216658.71643957,-124.17093203539,55.9313379977344,16,MacKenzie TSA,,I,SBS,mk,2,62,PSP_G,29,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045425,C,10,6181090,434052,1121989.42283609,1198965.80875074,-124.051217958285,55.7709712196752,16,MacKenzie TSA,,I,SBS,wk,2,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045429,C,10,6160152,424521,1113382.54245101,1177580.22446947,-124.197348506312,55.5814829266395,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045430,C,10,6155437,433206,1122241.71342129,1173226.30232378,-124.058464062249,55.5403909922265,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045431,C,10,6149055,426654,1115982.8126275,1166552.0826432,-124.16058043795,55.482115593862,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045432,C,10,6149191,426689,1116011.89481621,1166689.84950018,-124.160062644503,55.4833426465958,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045433,C,10,6149241,426563,1115884.1581462,1166734.57608971,-124.162069212328,55.4837729363283,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045434,C,10,6149203,426472,1115795.06845859,1166692.61815849,-124.163498806401,55.4834178773942,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,42,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045435,C,10,6149282,426069,1115389.96936047,1166754.58776771,-124.169895378393,55.4840668472301,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045436,C,10,6149283,425993,1115314.16699877,1166752.34799076,-124.171097999277,55.4840643364596,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,42,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045437,C,10,6149172,425854,1115180.34653843,1166635.19538395,-124.173267406862,55.4830460789277,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045438,C,10,6149129,425871,1115199.12895192,1166592.83395307,-124.172986989767,55.4826623515202,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045439,C,10,6137333,425057,1114891.31401293,1154738.1788786,-124.182692036795,55.3765646431235,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045440,C,10,6159187,425846,1114744.61834569,1176669.86497126,-124.176075425782,55.5730171149182,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045441,C,10,6159394,425602,1114492.53972797,1176866.86222214,-124.180000090195,55.5748395538943,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045442,C,10,6165863,420819,1109448.05048376,1183144.36221441,-124.257699920076,55.6321994305124,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045443,C,10,6156053,427024,1116052.79397781,1173579.89717356,-124.156569371096,55.5450397917914,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045444,C,10,6157116,423137,1112132.60267707,1174479.13663256,-124.218453178289,55.5539925456612,16,MacKenzie TSA,,I,SBS,mk,1,62,PSP_G,0,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045445,C,10,6169172,408355,1096881.56000204,1185926.86375097,-124.456712561543,55.6597340589458,16,MacKenzie TSA,,I,BWBS,dk,,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045446,C,10,6174503,405707,1094013.66012794,1191154.63243483,-124.500619750672,55.7071122101527,16,MacKenzie TSA,,I,BWBS,dk,,62,PSP_G,21,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045447,C,10,6169474,408222,1096736.05310598,1186223.74915206,-124.458926764172,55.6624216790297,16,MacKenzie TSA,,I,BWBS,dk,,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,IA
4045448,C,10,6169395,408230,1096747.40898905,1186144.94063263,-124.458773243088,55.6617135705428,16,MacKenzie TSA,,I,BWBS,dk,,62,PSP_G,42,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045449,C,10,6169305,408145,1096666.5278403,1186051.13125273,-124.460093809536,55.6608890810348,16,MacKenzie TSA,,I,BWBS,dk,,62,PSP_G,20,TSA16_MacKenzie,Crown - Forest Management Unit,,,A
4045525,B,10,6088734,615036,1306326.21423209,1114052.58119021,-121.20459988118,54.932306620866,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,14,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045526,B,10,6086206,613223,1304626.33114742,1111443.50906619,-121.233875876592,54.9100139631246,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,14,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045527,B,10,6090628,617459,1308660.91440266,1116051.81770233,-121.166030434913,54.948754112762,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,14,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045528,B,10,6087158,613919,1305279.68628675,1112426.59936269,-121.222648156481,54.9184068240848,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045590,B,10,6093965,623955,1314993.87580629,1119667.16328385,-121.063224958659,54.9771532108149,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045591,B,10,6093185,623645,1314717.92255356,1118872.62823319,-121.068401954098,54.9702247641469,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045592,B,10,6093635,623705,1314758.67975548,1119326.04807139,-121.067271083517,54.9742514848943,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045614,B,10,6097376,603088,1294052.08377615,1122212.49961103,-121.387881806136,55.0125474154192,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045615,B,10,6093477,599878,1291017.78037055,1118170.96734208,-121.439419667648,54.9781768816816,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045616,B,10,6094673,600187,1291275.1123249,1119382.40892149,-121.434175400511,54.9888586296062,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045617,B,10,6081060,603130,1294785.01746442,1105864.16341333,-121.393081796769,54.8659727020386,41,Dawson Creek TSA,TFL48,L,ESSF,wc,3,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045618,B,10,6081068,601832,1293490.99634767,1105817.79317316,-121.413295050963,54.8663103936113,41,Dawson Creek TSA,TFL48,L,ESSF,wc,3,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045619,B,10,6097300,603100,1294067.26148688,1122136.84386491,-121.387721624736,55.0118622336962,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,12,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045620,B,10,6095600,601455,1292499.67142472,1120364.4384354,-121.414037785803,54.9969292244407,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045621,B,10,6091466,597195,1288428.81358694,1116043.36588624,-121.482006126594,54.9606419650827,41,Dawson Creek TSA,TFL48,L,ESSF,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045646,B,10,6098448,605299,1296210.39417173,1123379.25927228,-121.352926565362,55.0217139889828,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045647,B,10,6099070,605716,1296599.68772233,1124019.99674433,-121.346176857939,55.0272127628203,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,14,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045648,B,10,6099972,606956,1297797.40931024,1124975.74260096,-121.32644975384,55.0350499452719,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045649,B,10,6098616,605300,1296204.27992601,1123547.64924799,-121.352849041857,55.0232228662907,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045663,B,10,6136129,578424,1267828.4265344,1160013.24615423,-121.762725131082,55.3652045566863,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045664,B,10,6134933,579582,1269033.32915022,1158863.28458718,-121.74480059513,55.3542737808576,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045665,B,10,6135282,579485,1268921.8778869,1159208.94055853,-121.746231022448,55.3574248048972,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,13,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045666,B,10,6134389,579415,1268889.86691837,1158311.16981256,-121.747588156555,55.3494136355683,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045688,B,10,6137519,560070,1249473.55955501,1160636.55982169,-122.051941706103,55.3802806288078,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045689,B,10,6134732,562376,1251890.29219895,1157940.5292853,-122.016174436695,55.3549531241192,41,Dawson Creek TSA,TFL48,L,ESSF,mv,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045690,B,10,6134941,562094,1251600.33294982,1158138.13097556,-122.020575197591,55.3568666152748,41,Dawson Creek TSA,TFL48,L,ESSF,wc,3,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045698,B,10,6141750,590225,1279354.34036697,1166139.58105968,-121.574788724509,55.4136727295411,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045699,B,10,6138343,587594,1276875.67524311,1162615.63152428,-121.617403571816,55.3835439775105,41,Dawson Creek TSA,TFL48,L,BWBS,wk,1,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045700,B,10,6142219,590587,1279695.37584093,1166624.6646543,-121.568920174369,55.4178190161786,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045701,B,10,6139180,588330,1277573.95981053,1163485.12159447,-121.605525678125,55.3909310249151,41,Dawson Creek TSA,TFL48,L,BWBS,wk,1,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045702,B,10,6148719,588810,1277649.45201094,1173063.44867115,-121.594909692759,55.4765340050728,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045710,B,10,6011123,550176,1244975.79409812,1033548.57490197,-122.229986046296,54.2456141706872,24,Prince George TSA,TFL30,I,SBS,wk,1,72,PSP_G,0,TFL30_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045711,B,10,6133334,571855,1261398.49790455,1156937.20505125,-121.867056068135,55.3410987121167,41,Dawson Creek TSA,TFL48,L,SBS,wk,2,72,PSP_G,13,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045730,B,10,6138366,599474,1288716.72888555,1163135.31960016,-121.429953789338,55.3814871544641,41,Dawson Creek TSA,TFL48,L,BWBS,wk,1,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045731,B,10,6141020,595230,1284374.22769719,1165617.32977859,-121.496007617819,55.4061689161572,41,Dawson Creek TSA,TFL48,L,ESSF,mv,2,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4045739,B,10,6122588,581246,1271214.23864128,1146562.41415534,-121.722132359812,55.2430972814206,41,Dawson Creek TSA,TFL48,L,ESSF,mv,2,72,PSP_G,10,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045740,B,10,6126082,582665,1272480.85882534,1150123.11783507,-121.698794724207,55.2742507328429,41,Dawson Creek TSA,TFL48,L,BWBS,mw,,72,PSP_G,0,TFL48_Canfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4045773,C,10,6119278,584450,1274547.98915359,1143379.73949438,-121.672743983148,55.2128234229826,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,10,TSA41_DawsonCreek,Crown - Forest Management Unit,,,IA
4045774,C,10,6119372,584609,1274702.49891243,1143480.59551662,-121.670217658489,55.2136406834921,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,IA
4045775,C,10,6119425,584700,1274790.96284059,1143537.51765308,-121.66877196776,55.2141012243085,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045776,C,10,6119340,584845,1274939.09189882,1143458.4141276,-121.666519227178,55.2133127297343,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045777,C,10,6119314,584688,1274783.69837405,1143425.78375895,-121.668993795216,55.2131060934088,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045778,C,10,6119320,584623,1274718.65409923,1143429.07359412,-121.670013268286,55.2131711340323,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,12,TSA41_DawsonCreek,Crown - Forest Management Unit,,,IA
4045779,C,10,6119364,584406,1274500.49197416,1143464.0756356,-121.673409602382,55.2136035403162,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045780,C,10,6119409,584479,1274571.35246093,1143512.22723119,-121.672249162457,55.2139953281711,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,47,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045781,C,10,6118420,583982,1274117.80560888,1142500.34571071,-121.68035213926,55.2051951668306,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045782,C,10,6118344,584069,1274207.74111398,1142427.83172039,-121.67900808153,55.2044976103357,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,41,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045783,C,10,6118400,584160,1274296.07779555,1142487.7606905,-121.67756193027,55.204985209435,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,IA
4045784,C,10,6118511,584270,1274401.02577643,1142603.60024701,-121.675800874048,55.2059636556913,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045785,C,10,6118578,584366,1274493.88089256,1142674.76145464,-121.674272800371,55.2065491833068,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045786,C,10,6118484,583884,1274017.41336153,1142560.37382609,-121.681872606053,55.2057867712764,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,20,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045787,C,10,6115792,580282,1270540.96594555,1139711.80498492,-121.739221884574,55.182200300962,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,41,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045788,C,10,6115742,580387,1270647.74393793,1139666.10096167,-121.737587574426,55.1817340473639,41,Dawson Creek TSA,,L,BWBS,mw,,62,PSP_G,41,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045789,C,10,6113558,583058,1273402.56895523,1137589.4585392,-121.696294166705,55.1616720103939,41,Dawson Creek TSA,,L,ESSF,wk,2,62,PSP_G,28,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045790,C,10,6113548,583054,1273399.00519422,1137579.26993825,-121.696359864798,55.1615828430748,41,Dawson Creek TSA,,L,ESSF,wk,2,62,PSP_G,0,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
4045802,C,10,6110992,569636,1260132.51262721,1134455.15220435,-121.907553609442,55.1406880703441,41,Dawson Creek TSA,,L,SBS,wk,2,62,PSP_G,0,TSA41_DawsonCreek,Crown - Forest Management Unit,,,A
